source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Malignant,B cell,CEACAM1,EGFR,3.8127112,0.0,13.730239,0.5214261977373219,-1.1878800246656191,0.016549306,0.46732444,0.15816398152379518,0.7447631227345324
Macrophage,B cell,BMP8A,ACVR2A_BMPR1A,2.3618693,1.0,5.545296,-0.6358249639559652,-1.8034082498225188,0.010330213,0.35796347,1.0,0.744778667058545
Macrophage,B cell,BMP8A,ACVR1_ACVR2A,2.3618693,1.0,5.545296,-0.6358249639559652,-1.8034082498225188,0.010330213,0.35796347,1.0,0.744778667058545
Malignant,T cell,CCN1,ITGB5,3.8126602,1.0,12.985628,-0.1844533220386056,-3.6682323442942963,0.011327097,0.46039125,1.0,0.7448228787011972
B cell,T cell,LGALS9,SLC1A5,4.6493154,1.0,20.85445,-1.0608241433885923,-1.8715330851282177,0.010054496,0.5195137,1.0,0.7448228787011972
Malignant,Macrophage,EFNA4,EPHA1,3.8125253,0.0,13.811678,0.7955651251800935,-0.06800246041633473,0.01979286,0.46806058,0.02113403294930672,0.7448824259465456
Dendritic,Mast,LAMA4,CD44,6.1748004,0.001,20.85552,0.33507146590354775,-1.7215600830256577,0.011046971,0.5195201,0.8133967110255659,0.7448824259465456
Malignant,Dendritic,LRPAP1,LRP1,5.1580167,1.0,24.901085,0.04235638375698739,-2.430824903749248,0.012772441,0.5415953,1.0,0.744934654005553
B cell,B cell,WNT5A,FZD5,2.3889015,1.0,5.545943,-0.8771684970899029,-3.720233272751109,0.0068357433,0.35797688,1.0,0.7449659884626358
Macrophage,Mast,NECTIN2,TIGIT,4.8901024,0.0,20.856804,0.20300238638369494,-1.7861830073713931,0.016821025,0.5195278,0.4216247241936042,0.7449720706670906
Mast,Macrophage,TIGIT,NECTIN2,4.8901024,0.0,20.856804,0.20300238638369494,-1.7861830073713931,0.016821025,0.5195278,0.4216247241936042,0.7449720706670906
Fibroblast,Fibroblast,WNT11,FZD7,4.6212053,0.0,20.857443,1.5466976130811991,2.0654457765571963,0.035250507,0.5195316,0.0006477805645812413,0.7450615106281538
Mast,Mast,INSL3,ADRB2,3.8754866,0.0,12.339751,1.297799337829122,1.526219918879652,0.02678656,0.45406088,0.009689044310125895,0.7450615106281538
T cell,T cell,HLA-DQA2,CD4,5.241977,0.0,23.023218,-0.010713797639117617,-1.7779131408402402,0.015230239,0.5318474,0.4160147959378992,0.7450671822952304
Mast,Mast,PI3,PLD2,2.4947782,1.0,5.545959,-1.096004164057304,-5.462209400640491,0.0044323737,0.35797724,1.0,0.7450908266803045
B cell,Dendritic,CSF1,SIRPA,3.8122282,1.0,13.484722,-0.7314937021122843,-3.745806885212717,0.007974057,0.46507934,1.0,0.7451212825542807
Fibroblast,T cell,WNT5A,ADRB2,5.244372,0.0,20.858667,0.7308817958104076,2.1910916827986164,0.0261257,0.51953894,0.02113403294930672,0.7451212825542807
Mast,Macrophage,S100A8,TLR4,5.1579413,0.0,25.010658,0.5402617954420851,-0.6426122851379694,0.020708654,0.54214025,0.05126554587141716,0.7451334490989836
B cell,Macrophage,SERPINE2,LRP1,5.3156533,0.0,20.858965,0.19569608559944263,-1.5700069024538141,0.016006729,0.51954067,0.3077966181049687,0.7451808457029216
Fibroblast,B cell,VEGFA,SIRPA,5.1579375,1.0,24.35219,-0.21144036671507915,-2.308512074799059,0.012956999,0.53882706,1.0,0.7451997176751197
B cell,Fibroblast,ZG16B,TLR5,2.481046,0.997,5.5464497,-0.25985123123301723,-0.5144911072748837,0.013668902,0.3579874,0.8005402836452945,0.7452157157218509
B cell,Mast,L1CAM,ITGA4_ITGB7,3.8121324,0.0,13.705759,0.2885456849429079,0.04691557329782281,0.018095424,0.46710235,0.04145350134399796,0.7452406240111626
Endothelial,T cell,COL1A2,CD36,4.1212525,1.0,12.338211,-0.22652689146765642,-5.067081006449115,0.0098681925,0.4540454,1.0,0.7452406240111626
Mast,Malignant,EREG,EGFR_ERBB2,5.0242453,0.0,20.860666,0.7431079230417839,-0.11327653845476116,0.02331686,0.5195509,0.02113403294930672,0.7452406240111626
Macrophage,Macrophage,CCL4,CCR8,5.0207286,0.0,20.861176,1.1493374483220145,1.3703204279597694,0.03320324,0.51955396,0.004627552619899768,0.7453001935194561
Macrophage,Mast,IL15RA,AXL,3.8119788,1.0,13.99248,-0.0472570958526127,-2.0679382019401875,0.013150239,0.46967995,1.0,0.7453001935194561
Malignant,T cell,ALCAM,NRP1,4.0653286,1.0,12.338128,-0.26271921258330677,-2.613085076708426,0.008445019,0.45404458,1.0,0.7453001935194561
Malignant,Macrophage,HSPA1A,GRIN2D,5.1577363,0.0,25.418043,0.6305782087696244,0.5048351858019866,0.021419177,0.54414487,0.02113403294930672,0.7453322601438609
Malignant,Dendritic,FASLG,FAS,2.466173,1.0,5.5468206,-0.9455049607694048,-2.2601696220409107,0.008000768,0.3579951,1.0,0.7453405447226982
Macrophage,Malignant,C4A,CD46,4.3410754,0.0,12.337913,0.2462316138918131,-0.08421701681689098,0.01513751,0.45404238,0.13213352413722954,0.7453599782101523
Dendritic,Dendritic,LTA_LTB,LTBR,3.8119707,0.08,14.016152,0.2906241116927033,-0.8445265511912954,0.017149067,0.4698905,0.44632866965732154,0.7453599782101523
Malignant,B cell,HLA-F,CD8A,4.708129,1.0,20.862171,-0.38023415653370085,-2.7254173989135877,0.012473614,0.51955986,1.0,0.7453599782101523
T cell,Dendritic,HBEGF,CD9,3.847114,1.0,12.337443,-0.8214410680117719,-3.662203070800846,0.00726559,0.4540377,1.0,0.7454195540784374
Malignant,T cell,LAMB2,ITGA3_ITGB1,4.5760527,1.0,20.862236,-0.23115608922756878,-2.9882863332424945,0.0136921285,0.5195603,1.0,0.7454195540784374
B cell,T cell,TNF,FAS,3.811933,0.0,13.479979,0.24475085385843928,-0.007945990853960083,0.016550703,0.46503553,0.06580177746824085,0.7454195540784374
Fibroblast,B cell,EFNA3,EPHA1,2.3552594,1.0,5.547012,-0.5568388123114856,-2.1339552605523924,0.009736331,0.35799903,1.0,0.7454654245435002
Macrophage,B cell,SEMA4D,ERBB2,4.8858643,1.0,20.862347,0.00700303616549991,-1.4645027297393316,0.01296423,0.51956093,1.0,0.745479345151929
Endothelial,Fibroblast,VEGFA,RET,3.8118591,1.0,14.154222,-0.26736872538606016,-2.6276410966512467,0.012472649,0.47111154,1.0,0.745479345151929
Dendritic,B cell,LIN7C,ABCA1,3.8118212,1.0,13.6596155,-0.563752763222994,-2.439937640612185,0.008974864,0.4666826,1.0,0.7455391394226153
Macrophage,Endothelial,CCL4,CCR5,5.020888,0.0,20.863438,0.7607706145052994,0.0682955980428428,0.021714844,0.5195675,0.02113403294930672,0.7455391394226153
Dendritic,Macrophage,WNT3A,ATP6AP2,4.5009003,0.0,12.337296,0.3233057017420382,0.15347889974164697,0.015543769,0.45403618,0.10766104850115653,0.7455391394226153
T cell,Dendritic,COL5A1,SDC3,2.4965234,1.0,5.547175,-0.9645643211858768,-6.389303178256572,0.0041240384,0.35800242,1.0,0.745590299753035
Malignant,Endothelial,SEMA4A,NRP1_PLXNA3,4.6164017,1.0,20.864851,-0.5406281317360209,-1.2959899702007456,0.012780005,0.51957595,1.0,0.7455987248371738
Endothelial,Mast,VCL,ALK,4.5022097,0.0,12.336611,0.18612521127588916,0.22924294237148102,0.016509714,0.45402935,0.07655563684708884,0.7455987248371738
Malignant,Endothelial,MAML2,NOTCH3,4.6373653,1.0,20.865074,-0.24792634576888686,-1.5591540395867787,0.014148434,0.51957726,1.0,0.745658525491167
B cell,T cell,CCL4,CCR3,2.3969278,1.0,5.5472074,-0.4725046629433023,-2.2460420217002324,0.010284988,0.3580031,1.0,0.745715114928265
Macrophage,Endothelial,COL4A5,SDC1,4.6507983,0.111,20.866564,0.05562508701082774,-2.296414452955887,0.016506927,0.51958615,0.7993398792419644,0.7457181172665664
Endothelial,T cell,HSPA1A,GRIN2D,4.2118015,1.0,12.335158,-0.2767246223973687,-0.9952832673822154,0.0103945425,0.45401475,1.0,0.7457181172665664
Fibroblast,Macrophage,COL4A6,ITGA3_ITGB1,3.8116708,1.0,12.771181,-0.16109482980612116,-2.21240626071548,0.013914519,0.45832354,1.0,0.7457181172665664
T cell,Endothelial,SEMA3D,NRP2_PLXNA2,4.4888864,0.0,12.334826,0.1782679177469323,0.42463399175073935,0.017080035,0.4540114,0.07994035765712545,0.7457779243042072
T cell,T cell,COL4A6,CD44,5.8054895,0.0,20.867481,0.16078361589860407,-0.9806193031875261,0.014800726,0.5195917,0.1553729557294101,0.7457779243042072
T cell,Mast,HLA-DQA1,CD4,5.1574993,1.0,26.437479,-0.42837719752228337,-3.524129896722476,0.011965016,0.54901755,1.0,0.7457963323255911
B cell,T cell,TNFSF9,HLA-DPA1,4.6695385,1.0,20.868002,-0.6658001777514635,-1.7374724986903294,0.012044275,0.5195948,1.0,0.745837522440787
Mast,Dendritic,CXCL8,ADRA2A,2.412668,1.0,5.5474977,-0.5907274084759983,-3.3965295460995533,0.008402606,0.35800913,1.0,0.7458399809175661
Macrophage,Endothelial,IL1B,IL1R2_IL1RAP,5.374715,0.0,23.014713,0.8527140687103829,1.7052948861540096,0.02902884,0.53180146,0.018271860671230603,0.745862736358569
T cell,Fibroblast,SLPI,CD4,3.8115735,1.0,12.864968,-0.5839161239485893,-4.5475671820736725,0.008790331,0.45923194,1.0,0.7458973358624164
Endothelial,Dendritic,COL1A2,ITGA3_ITGB1,4.800755,1.0,20.868452,-0.3915393974202282,-4.870383052800482,0.011713217,0.51959753,1.0,0.7458973358624164
Macrophage,B cell,LAMC2,ITGA7_ITGB1,3.9173124,0.806,12.333149,-0.16419349804263614,-2.553022405839888,0.013075307,0.4539945,1.0,0.7459571524818375
Dendritic,T cell,ICAM3,ITGAL,5.3196907,0.0,20.868912,0.7999477548914387,1.7555676941700735,0.02445736,0.5196002,0.02113403294930672,0.7459571524818375
Fibroblast,Malignant,LAMA3,ITGA9_ITGB1,3.8115244,0.0,12.907344,0.04666987384833038,-1.8279981823028557,0.016122453,0.45964026,0.44683480262756375,0.7459571524818375
T cell,Mast,PGF,NRP1,2.3828387,1.0,5.5483212,-0.8500982079964692,-4.471024299924277,0.0055959933,0.35802615,1.0,0.7459647868768253
Mast,Endothelial,MDK,ITGA6_ITGB1,5.470417,0.0,23.013681,0.27622058721185616,-0.8465814085567387,0.013824514,0.53179586,0.24579743188453707,0.745995314263741
Macrophage,Mast,SFTPD,LAIR1,5.157236,0.0,24.263004,1.385871241852226,1.3494931437527586,0.034349106,0.5383712,0.004904940193812795,0.745995314263741
Malignant,Mast,FN1,IL17RC,4.674616,0.11,20.86949,0.013219666100569277,-2.6412273940307887,0.015986482,0.5196037,1.0,0.7460167601664746
Endothelial,Dendritic,VCL,ALK,4.501926,0.0,12.332459,0.1855370365924065,0.22903405459453574,0.01650416,0.4539876,0.07674926466532496,0.7460765831703955
Dendritic,T cell,TNFSF13,TNFRSF1A,4.592351,0.0,20.869753,0.3592755468759208,-0.737761323358213,0.018431172,0.5196053,0.06324950687971859,0.7460765831703955
T cell,T cell,FN1,C5AR1,2.395478,1.0,5.5488334,-0.9111676520300367,-6.67956915437661,0.004765645,0.3580368,1.0,0.7460896436462334
T cell,Fibroblast,BSG,SLC16A7,5.157069,0.116,25.71171,0.19470516356734024,-0.33321132231081974,0.0175318,0.5455693,0.46186104725478844,0.7461278992495997
T cell,Mast,CCL5,DPP4,5.76848,0.0,23.012512,0.6375437938027904,1.6425649761105634,0.020590225,0.53178954,0.02113403294930672,0.7461278992495997
Endothelial,Mast,HEBP1,FPR3,4.626564,0.0,20.87123,0.6501739759190874,-1.064232721632378,0.023805983,0.5196141,0.12466132953473003,0.7461361972170617
Endothelial,Mast,S100A4,EGFR,3.8113024,1.0,12.736091,-0.7300736434640768,-3.9301722578651614,0.008142911,0.45798197,1.0,0.7461361972170617
Malignant,Dendritic,MDK,LRP1,5.1568537,0.0,24.892124,0.530485997910476,-1.2470385238911512,0.01890341,0.5415506,0.1767149865973506,0.7461941943973617
Dendritic,Macrophage,FN1,ITGA4_ITGB1,4.8012605,1.0,20.871618,0.0783989725738572,-3.318125011446344,0.012422811,0.51961637,1.0,0.7461960266058232
T cell,Malignant,COL4A5,ITGA9_ITGB1,2.362239,1.0,5.5490737,-0.5733087773384886,-2.940136418653535,0.00831608,0.35804176,1.0,0.7462144958047994
Macrophage,T cell,SEMA4D,PLXNB3,4.241463,1.0,12.329701,-0.11443204066260143,-1.2225379591021956,0.011030615,0.45395988,1.0,0.7462556470148584
Macrophage,Mast,DSC3,DSG3,4.6092844,1.0,20.871965,-0.18702084100216787,-3.3193347334641556,0.013516053,0.5196185,1.0,0.7462556470148584
Macrophage,B cell,JAG1,CD46,5.156842,1.0,25.91391,-0.7994193110670202,-1.7799188430043458,0.011942798,0.54654,1.0,0.7462606090728734
Malignant,Mast,BMP7,ENG,4.6834707,0.0,20.872423,0.7318507828769006,-0.26287441162791314,0.02285849,0.51962125,0.02113403294930672,0.7463154827888011
T cell,Dendritic,WNT10A,FZD5_LRP5,3.8111827,0.04,14.133962,-0.049588276505337536,-0.881159904946466,0.015773281,0.47093308,0.42657403080487677,0.7463154827888011
Endothelial,Dendritic,LAMC2,ITGA7_ITGB1,4.554254,0.0,12.3292885,0.004889449795685508,-1.497106399106726,0.013071215,0.45395574,0.34311900201675166,0.7463154827888011
Mast,T cell,CCL2,CCR4,5.156808,0.0,24.025772,1.1033567713050085,1.9419820679378286,0.03277445,0.53714997,0.0030376675706706813,0.7463269077629313
T cell,Endothelial,LAMA5,ITGA6_ITGB1,5.4702764,1.0,23.011398,-0.025194648398178976,-1.8682468510916048,0.010706207,0.53178346,1.0,0.7463269077629313
Fibroblast,T cell,EGF,NRP1,2.383823,1.0,5.549283,0.21364531418063037,-2.2566130309141217,0.009883767,0.3580461,1.0,0.7463392879397175
Dendritic,Dendritic,FN1,DPP4,3.811174,1.0,14.288306,0.10588419477269928,-3.4278462127249987,0.012364469,0.4722863,1.0,0.7463753217611331
B cell,Macrophage,ICAM1,SPN,4.8203773,1.0,20.872541,-0.3468462715071353,-2.0242693901584996,0.012278807,0.51962197,1.0,0.7463753217611331
T cell,Macrophage,GNAI2,PTPRU,5.0585766,1.0,20.873709,-0.2129644813358031,-1.5687625126612383,0.012919408,0.5196289,1.0,0.7464349517200094
Macrophage,Mast,DSG2,DSC3,3.811042,1.0,14.062925,-0.42008119655672577,-3.421899520452047,0.010564804,0.47030544,1.0,0.7464349517200094
T cell,Fibroblast,LTF,BTN3A2,4.0337005,0.951,12.328802,-0.08954624743329409,-0.5131441329236366,0.013196946,0.45395085,0.6910592804769599,0.7464349517200094
Malignant,B cell,CALM1,PDE1B,5.2815075,0.985,23.011269,-0.06955662552293039,-0.5785111580006972,0.01528076,0.5317828,0.7388063583404275,0.7464595104508405
Malignant,T cell,VEGFA,ITGAV,5.1563754,1.0,24.581318,-0.2805565628138998,-2.431627665717763,0.012391568,0.5399904,1.0,0.7464595104508405
B cell,T cell,CXCL2,DPP4,2.4952161,1.0,5.549518,-0.5641105810623218,-1.7221538600811495,0.0090276515,0.35805094,1.0,0.7464641308789013
Macrophage,Fibroblast,LRIG2,EGFR,4.651432,0.0,20.874083,0.29416929259682356,-0.7328220551847773,0.020458024,0.51963115,0.06265293014715724,0.746494797078034
T cell,Mast,GNAI2,C5AR1,5.058706,1.0,20.87558,-0.1527267067829193,-2.0811904815380733,0.013451844,0.51964015,1.0,0.7465544334001283
B cell,Dendritic,F13A1,ITGA4,4.1506352,0.994,12.328302,0.1024344364511649,-2.220826532402593,0.010570124,0.4539458,0.9687348837568107,0.7465544334001283
B cell,B cell,ADAM10,IL6R,3.8108134,1.0,14.482762,-1.6280222210280557,-2.928884728793078,0.007472131,0.47397116,1.0,0.7465544334001283
T cell,B cell,EREG,EGFR_ERBB2,2.4093885,1.0,5.5498724,-0.6924853862279948,-4.957747950495564,0.006516116,0.3580583,1.0,0.7465889137986991
Malignant,Macrophage,DCN,TLR4,5.156319,0.0,24.98983,1.0560724126632601,-0.2619180250449089,0.03232254,0.54203683,0.02113403294930672,0.7465921202146739
Fibroblast,Endothelial,HLA-DPB1,CD4,4.6612597,1.0,20.87701,-0.7884288624624113,-4.561060908782127,0.008682146,0.5196487,1.0,0.7466142851441862
Dendritic,Endothelial,CALM1,GRM4,4.480363,1.0,12.328176,-0.48152428987927065,-0.6267197678725864,0.013695749,0.45394453,1.0,0.7466142851441862
B cell,Dendritic,FN1,PLAUR,3.8108034,1.0,12.841813,-0.5726691777095693,-5.4138165450854,0.0071103815,0.45900822,1.0,0.7466142851441862
B cell,Macrophage,GSTP1,TRAF2,5.156213,1.0,26.433912,-0.5095424122060883,-1.4753589563056777,0.012847147,0.5490009,1.0,0.7466584277496371
T cell,Fibroblast,GSTO1,RYR1,3.810781,1.0,13.63457,-0.6883688765772141,-2.0239619627518604,0.010613538,0.46645424,1.0,0.746673927829838
Dendritic,Malignant,PLAU,ITGA5,4.586115,1.0,20.877728,-0.3548512676942499,-3.247728678649661,0.011596069,0.51965296,1.0,0.746673927829838
Mast,Dendritic,COL4A5,ITGA3_ITGB1,2.4969976,1.0,5.5499377,-1.1848210886973116,-4.970959933019259,0.0044782567,0.3580596,1.0,0.7467137475188409
T cell,Macrophage,LGALS3,ENG,5.1561985,0.0,26.55057,0.05894763479715842,-1.7581936982795896,0.017531449,0.549546,0.40544524167277607,0.7467248548331589
T cell,Fibroblast,HSPA1A,GRIN2D,4.630744,0.002,20.879114,0.023690311280396503,-0.25336273587348446,0.01759433,0.51966125,0.3575313842105963,0.7467337859602695
Endothelial,B cell,SEMA4B,DCBLD2,3.9745884,1.0,12.327163,-0.40564715384820493,-2.4570374165949644,0.009366277,0.45393437,1.0,0.7467337859602695
Fibroblast,T cell,AGRN,LRP1,5.3716207,1.0,23.009226,0.018932762760859034,-2.6618115758538656,0.011142896,0.5317717,1.0,0.7467911659080344
T cell,T cell,S100A4,ERBB2,4.984231,1.0,20.879337,-0.05631927995782027,-1.5266855085180513,0.012708558,0.51966256,1.0,0.7467936472896879
T cell,T cell,SEMA3D,PLXND1,2.4856837,1.0,5.55076,-0.8953298320482885,-2.848083412439879,0.0076173227,0.35807663,1.0,0.7468385212238586
Malignant,Fibroblast,COL4A4,SDC1,5.267519,0.0,20.879974,0.7540763649292328,0.4184508700427503,0.02486835,0.5196664,0.02113403294930672,0.7468532995269646
Dendritic,Dendritic,GNAI2,P2RY12,4.5414906,0.993,12.325871,-0.16590890254781204,-0.6375362737786234,0.013484412,0.45392135,0.7698011399406453,0.7468532995269646
Dendritic,T cell,FN1,ITGA3_ITGB1,3.8106704,1.0,14.28496,-0.7617072639949285,-5.763274912319966,0.007343375,0.47225714,1.0,0.7468532995269646
T cell,Endothelial,GNAS,ADCY7,5.4811006,1.0,23.00787,-0.8901790328557228,-2.0355128045297812,0.009236016,0.5317644,1.0,0.7468574787510407
Malignant,Endothelial,TGFA,EGFR_ERBB2,5.1561537,0.0,24.97558,0.8543968456245749,-0.004054758575466888,0.024261741,0.5419661,0.02113403294930672,0.7468574787510407
Macrophage,T cell,SEMA4A,PLXND1,4.8238554,1.0,20.880104,-0.03646159018877726,-1.7255788803463887,0.012553167,0.51966715,1.0,0.7469131672432685
T cell,T cell,TXLNA,STX3,3.810596,1.0,12.884351,-1.1256223115160002,-2.486340336617535,0.0076153693,0.45941883,1.0,0.7469131672432685
T cell,Endothelial,COL1A2,ITGA3_ITGB1,5.347141,0.183,23.005735,0.21969844567394903,-3.62446627212399,0.012912848,0.5317528,1.0,0.7469237933620074
Macrophage,Malignant,NECTIN3,TIGIT,2.4385045,1.0,5.5508213,-0.6864153538709359,-3.368192587835066,0.008397655,0.35807794,1.0,0.7469633457252988
B cell,Dendritic,DSG2,DSC3,3.8104384,1.0,12.925822,-0.48219055124177546,-3.4217076935369737,0.009710552,0.45981795,1.0,0.7469728258449518
Macrophage,Malignant,TNFSF10,TNFRSF10D,4.888772,0.0,20.88029,0.16244354818133971,-0.7219425795885326,0.017072612,0.5196683,0.08696919535104965,0.7469728258449518
T cell,Malignant,SERPINE1,PLAUR,3.948533,1.0,12.325322,-0.35180037812861853,-3.8966299459026974,0.008009325,0.45391583,1.0,0.7469728258449518
Malignant,T cell,TNF,TNFRSF1B,5.2494564,0.0,23.005093,0.4851901856250794,0.2089409613530413,0.020367298,0.53174937,0.02113403294930672,0.7469901097407645
Endothelial,T cell,LAMB3,ITGA7_ITGB1,3.8880177,1.0,12.324775,-0.2559364449700722,-2.4048696476291873,0.011972306,0.45391035,1.0,0.7470326999484816
B cell,Macrophage,VEGFA,EPHB2,4.756453,0.0,20.881435,0.2566388131350265,-1.0909683902993592,0.016978543,0.51967514,0.1303120192743637,0.7470326999484816
Fibroblast,B cell,CD209,CEACAM1,2.360353,1.0,5.551261,-0.5666262334171971,-2.685440849755454,0.010537533,0.35808703,1.0,0.7470881656164927
Dendritic,Macrophage,TNC,ITGA9_ITGB1,3.8103855,1.0,14.518606,0.06452133622378003,-3.030954063394958,0.014642002,0.47427928,1.0,0.7470923649149109
Fibroblast,T cell,S100A8,CD36,4.1177645,1.0,12.324498,-0.34826969171386957,-3.777376967669869,0.008516254,0.45390758,1.0,0.7470923649149109
Macrophage,Macrophage,TNFSF10,TNFRSF10D,4.888883,0.0,20.881763,0.16254557148950016,-0.7314037038757784,0.017073816,0.51967704,0.08693879052842308,0.7470923649149109
B cell,Mast,BMP8A,TGFBR2,3.810237,1.0,12.620196,-0.2135815684059872,-1.6297636615333149,0.013706061,0.45684764,1.0,0.7471522454060076
B cell,Malignant,CCN1,ITGB5,4.2026234,0.812,12.324233,-0.03756528958556965,-3.1002751501042347,0.010750178,0.4539049,1.0,0.7471522454060076
B cell,Macrophage,SPP1,CD44,6.014573,1.0,20.8829,-0.020555785993564335,-3.1322394937467095,0.0083934,0.5196839,1.0,0.7471522454060076
Dendritic,T cell,CALM1,VIPR1,5.215212,0.002,23.00323,0.08421524696641292,-0.3113667307775647,0.017666647,0.5317393,0.3575313842105963,0.7471891872841495
Mast,B cell,TPSB2,F2RL1,6.3835473,0.0,20.884464,0.7933366911240762,3.700175197690415,0.027868493,0.5196932,0.02113403294930672,0.7472121290966882
Dendritic,Malignant,PLAU,ITGAM,3.8101888,1.0,14.371172,-0.37938139686133604,-2.82364248710716,0.011333067,0.47300702,1.0,0.7472121290966882
Endothelial,T cell,TNF,TRPM2,2.3758307,1.0,5.5513215,-1.1244412938222985,-2.678614488978731,0.00690497,0.35808828,1.0,0.7472129254989561
Endothelial,Macrophage,MDK,PTPRZ1,4.63724,0.0,20.884727,0.5998477919055283,-0.43454515312965736,0.023813335,0.5196948,0.031579920222606334,0.7472718036165261
B cell,Mast,LAMA3,DAG1,3.8098214,1.0,13.29035,-0.4950954345783462,-3.3587776952576345,0.009495765,0.46327373,1.0,0.7472718036165261
Malignant,Macrophage,MDK,PTPRZ1,5.1556945,0.0,24.877144,0.9330074580168723,0.6689776260598399,0.028365599,0.54147583,0.02113403294930672,0.7473218359538034
Fibroblast,Fibroblast,S100A8,CD36,4.800436,0.691,20.884998,-0.017608470376145893,-2.7512820831522444,0.014431577,0.5196964,1.0,0.7473316936952851
Dendritic,Fibroblast,WNT3A,FZD3_LRP5,2.489184,0.089,5.5517473,0.03930189774185314,-0.4516477505930794,0.014801285,0.3580971,0.45051903669535515,0.7473377361719591
Dendritic,Fibroblast,IL16,CD4,5.155694,0.252,26.57821,0.19514233429893713,-1.6841468940808206,0.015991775,0.5496748,0.49713748169351096,0.7473881629388699
B cell,Fibroblast,LRPAP1,SORL1,4.571497,1.0,20.88515,-1.2849134263182118,-2.4480828471215634,0.009340189,0.5196973,1.0,0.7473913745807182
