,Malignant,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell
ZNF382,0.27957047919666556,0.20086333465043477,0.16749491624019971,0.19140504159025257,0.1900729669826477,0.12094908015399486,0.05574114030622907,0.22316790455514754
ZNF383,0.28168268790132206,0.21473315707251098,0.14114432384136977,0.2797137535307695,0.2856968774845257,0.15178710964687092,0.12338092302899237,0.24974915479530924
ZNF384,0.248781341281902,0.19579021186067527,0.17645986368072497,0.24342329119499156,0.25624280496575064,0.06561131856310903,0.04742938779076324,0.19041989063387638
ZNF385A,0.28019097374991253,0.19684053642278454,0.07857466503365843,0.2803907721608828,0.2802952735354143,0.1786887461144857,0.22251330507767575,0.2704093541621498
ZNF385C,0.3691167794458787,0.29070663899668037,0.27533018621841604,0.3357745707045328,0.3591252293735253,0.22141045209765467,-0.023907760781235337,0.21169529363374578
ZNF391,0.18552101009740074,0.14236780202089613,0.13678514824088375,0.22416010887368737,0.19101557632677185,0.07804967471005866,0.08889124979508822,0.18127302704005732
ZNF394,0.2466647885237006,0.20592969820179136,0.178261669244945,0.2470295893674479,0.24617409035689788,0.14716015603551624,0.1274013239271507,0.2381916049857252
ZNF395,0.25418068782412817,0.22570407121706237,0.1414967461944978,0.26237528664786247,0.2578615871355607,0.13272680622663038,0.053048722443005625,0.24197117572578933
ZNF397,0.23523543704816366,0.19552137314549178,0.06528680108597494,0.24035228814395349,0.24149054881241588,0.09512804910787864,0.1368528585935083,0.2874136051886099
ZNF398,0.2873675045511828,0.15657853707566627,0.12937766077377172,0.28442643743856094,0.286700355390996,0.13782630481922264,-0.004540140899328228,0.2922317352021056
ZNF404,0.16327769415819213,0.1806145359238935,0.048133443349101544,0.185267480035067,0.17452916156273676,0.06714965868816153,0.01565402598845844,0.17167231150673756
ZNF407,0.24765460624091773,0.2080161534561556,0.1274890489274701,0.22130907443149675,0.24184888794613862,0.12916320115264318,0.1331435188927269,0.3220488386006682
ZNF408,0.31405260666186025,0.20271024367449797,0.05782528470279843,0.31035990069778047,0.31015879160147153,0.16034798201664813,0.07759979371748664,0.23892857522274544
ZNF410,0.21786077053817546,0.02915468698244594,0.031538461521775835,0.17691236825944098,0.23789252108540715,0.02007686235656802,0.14332073634177092,0.3090909312488757
ZNF414,0.27732427741630583,0.252482765877539,0.1662602550275311,0.27666122551799144,0.28558005508715767,0.0936529311338534,0.15181912488939825,0.28057021375904007
ZNF416,0.21583145912733576,0.19245746004991168,0.15133789915863177,0.22218810149025225,0.22138549679907088,0.17170822435746758,0.09362054189025755,0.3127571359630856
ZNF417,0.3046365172166481,0.2216141970501129,0.09571764322196362,0.3053016095534312,0.3031081498702562,0.10841716489653976,0.1251844074162457,0.26457221475471215
ZNF420,0.3119804237889839,0.20558455462161573,0.06878052131364855,0.3157203071050333,0.27290918357453064,0.21691869404957403,0.1618495242829879,0.29915503508406277
ZNF425,0.23400990316219245,0.18629806172971594,0.3689970817403948,0.2608999841739275,0.2589194208718913,0.021711825109433005,0.10376925304282317,0.1044785180189281
ZNF426,0.21659908582517712,0.19655436211034114,0.10202269008983471,0.22190768179596398,0.21705361456541264,0.16628179946515748,0.1263091840230291,0.2883117847755575
ZNF428,0.33249334441443745,0.223461732060622,0.06296258507367303,0.31260365781320854,0.31489469616697174,0.13378593435201713,0.08474982256406764,0.28393492601857445
ZNF429,0.21088321149448733,0.18281445919690725,0.11927325537988206,0.18936529323092188,0.18955870455914023,0.00020930108570141207,0.11077461540116205,0.2269269808297729
ZNF43,0.29296108343863597,0.22758028109165665,0.11529220401871579,0.11391071891445037,0.10591688263282747,0.10138207727744979,0.12033833821294448,0.24620457861958273
ZNF430,0.2333199098698428,0.1785665447214521,0.12873516126848375,0.22506770771582885,0.23898134852757955,0.14809844516134957,0.12806810567795457,0.2666725610557034
ZNF431,0.22055310682224372,0.20629722090290026,0.08414485162265728,0.21050148576420585,0.22823390805123245,0.11743374629045843,0.0757048904604289,0.2227257892052252
ZNF432,0.2699747725920926,0.18923472529683635,0.19294696076366138,0.253481519933826,0.25417732247795854,0.16565795783728907,0.13079538699588084,0.2871036853158923
ZNF433-AS1,0.17061287245451787,0.08742111870954808,0.10984847200449238,0.15492514514972078,0.17237229434638196,0.09569976472557691,0.12564328135369662,0.21153265830878998
ZNF438,0.19303752455496087,0.13850424267935052,0.07417370278527752,0.17520181734632687,0.16309696968368803,-0.008774282890674901,0.08992499479093968,0.25909449973521725
ZNF439,0.2120877258779049,0.1678326838949795,0.07412753238304967,0.1710792956203635,0.17200970691273562,0.09822346818882319,0.06222957762173786,0.24279182884469935
ZNF44,0.19829966426964588,0.1526011211154437,0.07328622024691861,0.19647523662168287,0.20856326598727315,0.046253069121930904,0.13514459358399522,0.19431726604206523
ZNF440,0.15302682902836498,0.1662546595090367,0.0950082406349567,0.15702018760152292,0.2245213305022998,0.10176315631214522,0.13270395290297496,0.30354113214273587
ZNF441,0.22019534018706705,0.17041534857096366,0.1277352321308221,0.07087576064642662,0.1076555658766146,0.18586055183038877,0.15192176289548562,0.2862746627945799
ZNF444,0.25927694812919994,0.2080711135207617,0.16103867350715845,0.2406164267385004,0.24124882965874003,0.14145547427306143,0.1014956321641148,0.26500208984287466
ZNF445,0.26302320239148935,0.19970436229942978,0.14768590269660878,0.2465107053923866,0.26023609293979116,0.12078245969032823,0.07327418635012604,0.23161049929020355
ZNF446,0.28517071481460976,0.21403726767885228,0.008495023363729098,0.26349485323454425,0.25932912272043435,0.11634336735375436,0.05042010315379721,0.3070818985011089
ZNF45,0.27004866953528817,0.20258122889963764,0.029276538544780253,0.25286380642085804,0.2663253283146672,0.1703269050220687,0.049711554373848756,0.318676763530716
ZNF451,0.23637816890745292,0.199807792281518,0.09217181515929757,0.24427805820335366,0.23302857542638725,0.0852831475148404,0.0881230860467829,0.16733628525982683
ZNF460,0.2483568689193932,0.21161235196132336,0.17759127473722328,0.21971921664166474,0.2309902880761656,0.12333797911284315,0.11222393658515166,0.22299990520842952
ZNF462,0.14226064036725822,0.1727085502293486,0.09523357544585342,0.15384069237618533,0.1488896356217657,-0.0028888497425437793,0.04248298596090354,0.17561531081057355
ZNF468,0.26400226979039065,0.19328364296977849,0.14951571441948763,0.24192738221940355,0.2634682682557688,0.10007015191560935,0.16958333507184542,0.2945776225756477
ZNF471,0.1628238932482957,0.3090849083993839,0.08899639227758338,0.25783089365436246,0.23741250891235716,0.03362682370612067,0.1025242317983559,0.19979123903765195
ZNF474,0.18568592682824867,0.21013201140522036,0.23015778799929162,0.22334268553347073,0.2472839746762164,0.18301362173805175,0.14983286676888985,0.21539734485428977
ZNF48,0.2595621528433072,0.1747417148875707,-0.006918399097060076,0.24866623836687152,0.23163955058593086,0.10128278759124729,0.0332816708692714,0.2587973519964179
ZNF480,0.253202164106474,0.20883492916847401,0.15931272140389557,0.25451792043688526,0.25540693273749915,0.08971342621712416,0.10977258191614107,0.151605073842401
ZNF484,0.28763867140785876,0.18223552096408002,0.12834827884768665,0.292159367641486,0.30292257595967903,0.13497271002907615,0.12607133630933987,0.32399881694934646
ZNF487,0.3321471501697385,0.18627399055256144,0.15354103797059712,0.3285359130923924,0.32719586847145776,0.06604115044739248,0.15756557757217984,0.34960553505118047
ZNF488,0.33646960917597374,0.3712576072623966,0.34738017163638657,0.3461359387539792,0.31765722380200223,-0.018499774119890688,0.2981964929221493,0.32638377593834866
ZNF493,0.24446821157688275,0.16416566919673023,-0.048268337911876104,0.1819822488825727,0.1906578613549029,0.11111566057637816,0.17808078787517337,0.29893822488672833
ZNF496,0.31145379753196445,0.22024381999507767,0.057310707757929624,0.3132827296239268,0.31411748223286257,0.1258520995701246,0.08758085720831578,0.28324914138758667
ZNF500,0.26155574133445614,0.2103096129666882,0.12301606103789352,0.25682915162894276,0.2700858332393323,0.13283158250483162,0.1373133485099921,0.2158816713075684
ZNF503,0.1012211365013277,0.19778245849655937,0.23010030128512798,0.14471361581999445,0.13184828210704477,0.03562817857023741,0.06268161578396063,0.2276384061223382
ZNF506,0.2728713867764865,0.21843319265342476,0.12876737118051507,0.275744843321838,0.27490760178732015,0.11438174155446829,0.14351022288023452,0.2974065572601616
ZNF507,0.28104956334182757,0.21981017627233299,0.07223240972719414,0.2811835831333843,0.2754733757038069,0.20643600015495434,0.10716969578843093,0.20572205651963377
ZNF510,0.20590777990396028,0.21913477413462457,0.17306795229003671,0.19581502416670535,0.19602790479625534,0.07412097946151945,0.1464692427524261,0.23574776506175865
ZNF511,0.2653290261635445,0.2031750764795962,0.0925812133727016,0.28335907027695506,0.2678783029779905,0.06985407785141108,0.052757703804164585,0.27428016474946465
ZNF512,0.23193288376327414,0.24584387445873404,0.03403224073697728,0.23392386293407286,0.24350776959327824,0.09069645133846341,0.09363847179209356,0.2582518092283225
ZNF512B,0.2739889244001583,0.21935788905122344,0.14505998566018538,0.268866352196963,0.2764399755785835,0.15677050155358985,0.18127203795895522,0.2928567311885878
ZNF513,0.253100942166571,0.2027551489336813,0.1073358341213938,0.24371552805071464,0.2509257167350217,0.0637705231604715,0.15331201655610477,0.2707177753178061
ZNF514,0.27732264753154207,0.14671630339917222,0.3737256977872808,0.2750321609433243,0.24399205378593689,0.035993377431241175,0.0775179509733244,0.30741206665480486
ZNF517,0.2616150943402321,0.19302325954568922,0.3456327168782794,0.25343674704641256,0.24944984648687946,0.01454240955817732,0.004121571690579321,0.28863207906601424
ZNF518A,0.23865099959370786,0.2066943784981995,0.0693549686028821,0.223996999349615,0.23840353725334412,0.14616032886315547,0.1365284430282696,0.306616349333221
ZNF518B,0.2664226220836597,0.2544247410658674,0.11971324228898794,0.2631934851198751,0.2611390307914968,0.07575654379938586,0.09362674122915678,0.19427177996689954
ZNF519,0.47366366401730486,0.20198573786022805,0.20397052907746252,0.31089156967093234,0.332809897289351,0.41373877447746943,0.07019768346257736,0.33112099474880113
ZNF521,0.11826196489296997,0.2577476256908372,0.15398056360985504,0.2809685461553103,0.26189488039284264,0.22030802934312918,0.0774105675809827,0.18443517891314537
ZNF524,0.24973931009629852,0.21031476199985424,0.062079539209150165,0.2512927212609648,0.2523206461951138,0.1343975710562642,0.10432331605159159,0.29061862215066775
ZNF525,0.24666532917221973,0.18633808114827013,-0.06290262050975877,0.2371067509471208,0.24269366930954842,0.05384094854239139,0.0693372177266097,0.17697138812671573
ZNF526,0.3003146510770278,0.22751908032134782,0.09972106867892133,0.29460990338087645,0.30158313111046947,0.12675314788608164,0.08052316143168288,0.30152854863018363
ZNF527,0.3192954905131491,0.2194601506224495,0.16136586296024466,0.3285566274243497,0.30244813199262116,0.1677552625799993,0.10996280134305114,0.2722361015000232
ZNF528,0.27247359656803843,0.1900965054870941,0.11536362156554582,0.2610280455591089,0.2535220597600756,0.16049206331320742,0.1399173853550756,0.2849381413146914
ZNF528-AS1,0.31873667579700904,0.18342531772104992,0.12221637793252539,0.3407950191079472,0.33683052196328117,0.11554266441348333,-0.005903425199929574,0.26744853934606205
ZNF529,0.27935824574948714,0.226589528672844,0.11427745225915636,0.26817579865562996,0.27153796112443,0.1290224250348432,0.07552518715229863,0.2383148061349131
ZNF532,0.21827843401796093,0.23594363874326832,0.013404273510009699,0.20017686603528975,0.19532274835342123,0.05561605706624977,0.08326931148233158,0.26688701729765674
ZNF540,0.37471643725064857,0.15619273433439393,0.2387025654244677,0.13835591760976257,0.16561225919198883,0.3914270427964502,0.08926808743729453,0.3263499718500484
ZNF543,0.26309217548556046,0.21154866074633188,0.19069536043779867,0.24172969179688764,0.28505233041310885,0.19825467024094612,0.1183814416778646,0.2773879129934373
ZNF544,0.2673683874284539,0.18802120027471064,0.08226014235013664,0.2660347036175804,0.2706709270827563,0.13063396646852946,0.15453785336344572,0.2406628676049721
ZNF548,0.2800584704482006,0.1895473523682774,0.12069353460464029,0.26944570134462303,0.2771703004415329,0.12862907587804112,0.08114497924898374,0.2991761053551034
ZNF549,0.23685760216088053,0.22619439046385809,0.15134617416001844,0.2128390498201105,0.23211009042137193,0.13033982698691568,0.15896439964759818,0.2463117558015869
ZNF550,0.30943640038451375,0.1906219104060759,0.20309446554678764,0.2985784768751136,0.30355207939899004,0.144310991196659,0.18659385879311266,0.2948877794775728
ZNF551,0.2646417082194746,0.22158913557877546,0.12676580843238192,0.27368118083320353,0.31097438054639776,0.18458487730969902,0.11583149261316357,0.27420664871578565
ZNF552,0.2120612778414235,0.19445398315114323,0.17702154712086696,0.23739849103812052,0.2166797439867823,0.13003553533598422,0.05721995424966231,0.24954353166396379
ZNF554,0.3040712035251058,0.22882695613529438,0.06349601078504324,0.2525567558228206,0.23075781540637316,0.020913727887852486,0.11743990074958055,0.21719838136984684
ZNF556,0.3008400077837922,0.22078944384077018,0.1291462122136102,0.2116665104861049,0.0774978457444049,0.1264109449847215,0.07484490928744535,0.3127647788355961
ZNF557,0.2931000158443699,0.2401992361491685,0.08304044658495215,0.2943994167783864,0.29710477592188717,0.1196117056014652,0.17296852783466135,0.32048543979278127
ZNF558,0.2505136583356113,0.18459474595498995,0.11918184316675587,0.25994708180745985,0.25101681689760363,0.15536289940940015,0.1443876276069304,0.2939572679264878
ZNF559,0.3292954820656341,0.2329762787780374,0.17019263336805798,0.3295680700230441,0.3277927532230727,0.2196119935507663,0.13120587587512655,0.28350416239387
ZNF561,0.2270882540265171,0.20664953301123565,0.06553096407604281,0.22637163052855802,0.2271012199333821,0.0842239246191733,0.12912717638102053,0.2134961663309569
ZNF561-AS1,0.2590167841540056,0.2229391212887918,0.15055129737114267,0.25878290255134506,0.2461562807852094,0.09865566852970364,0.13787113828794506,0.26343894934006035
ZNF562,0.2396944613389131,0.1862338345181192,0.07466226911413519,0.23508681876132784,0.23634402560889303,0.051903235642323915,0.14238063127575346,0.18133857706844483
ZNF563,0.22709128224319208,0.1964774985531095,0.1441737499236347,0.17073178340006892,0.22336621054595943,0.15084218286113127,0.03695301296197156,0.2631931865285914
ZNF564,0.0991711795573574,0.02891396985884492,0.04238074804759189,0.2371408417621131,0.09225550049395038,0.18938946378250773,0.07878284990708007,0.247702163869088
ZNF565,0.20024782630560506,0.11509512088706021,0.027720186002812144,0.2197393552245645,0.2126476337232955,0.23064334988965732,0.10994211917851546,0.28704899185397337
ZNF566,0.33413967411439843,0.21695237630213587,0.26080107070948305,0.3750248989673681,0.3268385497184016,0.1424803450369788,0.042154431559036656,0.2793440961316304
ZNF567,0.2634874838366882,0.20667966533241836,0.0916626587389645,0.2684874862282899,0.2685002765729691,0.15530066672372073,0.15434476772676656,0.2931149447781569
ZNF568,0.2925180363742913,0.14943789348160116,0.10735255166708202,0.12161180807966607,0.13442759443152374,0.1962212375160175,0.14033499061226765,0.28378304886069794
ZNF569,0.31006662227573495,0.2399897381506353,0.13673310888974533,0.3051193679695687,0.3105958926413281,0.17981081037020974,0.19072262160881373,0.29064558716974
ZNF57,0.2178541436598196,0.17536520862771973,0.008639459762098178,0.021182870857281665,0.15173168812344234,0.018034038922180997,-0.0127217323830246,0.1274648546845941
ZNF570,0.2284570020994992,0.1903496871704966,0.1298789532775639,0.22586562359755344,0.2236907711579276,0.18428380583066165,0.1657279801558411,0.279970949435835
ZNF571,0.2408199775586822,0.19958442458882467,0.14187911763932678,0.23395484645699588,0.2721972121061175,0.0954160611078499,0.0844334678715632,0.2406242828786705
ZNF571-AS1,0.25796696045969253,0.133022604379667,0.19814316562575773,0.2407194566442224,0.2678996011599184,0.11592109503566313,0.0708781013460752,0.10512594669340493
ZNF573,0.3304678173066829,0.10997037751912325,0.18349773216879867,0.2495641481664265,0.31396337980837996,0.20115931859453526,0.0786245738583382,0.2942849332761477
ZNF574,0.2633124263290157,0.23285971385968524,0.13251693240083973,0.2463882095462155,0.2618283096283744,0.13902538138743167,0.113280918135081,0.23889646179751572
ZNF575,0.24346575607476895,0.1542313264317899,0.17134224878529272,0.23079055843062649,0.24009587799071855,0.0718432630211792,0.09511885876371805,0.3408271944163595
ZNF576,0.28085368576803316,0.21113553212026118,0.07238214533956602,0.28270195116104846,0.27525126217641155,0.15337933939646484,0.10985764269464826,0.23069272279042347
ZNF577,0.22973104212097412,0.1369066922997952,0.23329171820460884,0.2053902611818789,0.19596819675426044,0.061293699383289706,0.11480636939872335,0.26381342593992085
ZNF579,0.2537482212693748,0.191996412866865,0.16726490224001844,0.2399807037300188,0.2560828806178019,0.018032026808573295,0.22702294299041775,0.24742570465408095
ZNF580,0.28195149652987483,0.1541236275774225,0.11504576557465805,0.2619124175469974,0.27190958750466776,0.05572171575616191,0.11859674175574561,0.29433699603283886
ZNF581,0.26147940453376317,0.20484345502505816,0.08793878968818718,0.2522359098547221,0.2553789841336659,0.1193248720778685,0.05587373106154389,0.27637591833037684
ZNF582,0.20235929519880483,0.18499403049355254,0.006497646449793162,0.11715243066814737,0.10460649043308569,-0.005783225515258676,0.06351283567189464,0.12142175613733756
ZNF583,0.2756337676215549,0.19038652790420282,0.1244127705055499,0.1761768215531413,0.20331757724291222,0.1316528747776736,0.14968197544871867,0.25456782269829537
ZNF585A,0.252985395106076,0.18706609925996684,0.14046806297556397,0.21412286810332856,0.2238312288427292,0.10637232303458463,0.1686567525428541,0.273633696954485
ZNF585B,0.2237014620459014,0.12046073920852228,0.20027377330348367,0.1300115061181021,0.14649159663435465,0.08811055107481366,0.10700453071500532,0.23142580085667708
ZNF586,0.28176255991417426,0.1647208436604499,0.15000717174478076,0.26641040420638357,0.27541438996094947,0.12648951868980646,0.11251283276349557,0.22585973829315498
ZNF587,0.25902530800884527,0.17926407406016132,0.08570423971759455,0.2561367361971586,0.2436405061443567,0.10154864060266369,0.07208900329237172,0.23620844392937804
ZNF592,0.23002083344518626,0.16391321540532708,0.03253974757587644,0.21664625719436914,0.22364906601304546,0.05080183175876588,0.02864830759066036,0.2459662815784932
ZNF594,0.36065612244316875,0.2099578154787235,0.09398952508807985,0.3637172425172247,0.34315286573054044,0.2593909786880175,0.040977410204425344,0.3704585613810324
ZNF595,0.26666172751201794,0.19259346385759946,0.15520605222219658,0.283596763728979,0.26075580444880997,0.10472693809061737,0.1721806201130693,0.27332811468162954
ZNF596,0.16434046892658044,0.25017947334323876,0.17023954280996392,0.16610377004143326,0.15199531302177074,0.17186825343479897,0.1040816963621129,0.1886712744302428
ZNF597,0.18648387113836554,0.09553953946644232,0.09418277891022199,0.0862946812274463,0.17823867062360402,0.10154119606865027,0.08240385655204391,0.30674666084217206
ZNF598,0.2358963308988888,0.16952801903311626,0.15162919314122406,0.22372615288120623,0.23391168315088093,0.06895732757207858,0.09735162859387456,0.2038768558617754
ZNF599,0.2618018853429973,0.10511741713093699,0.04776648345962078,0.27194699028379443,0.2693687302275579,0.1863014152709755,0.07990807734399219,0.24170506589132573
ZNF600,0.2896054361341836,0.15787796946666055,0.11395892126088825,0.28229126912956704,0.3017803804848459,0.14272164845226512,0.10285709643638595,0.279498084333547
ZNF605,0.2133890426504934,0.1873974843188857,0.08004754179383754,0.19629047911478753,0.20335365209553907,0.16405173091706238,0.16950094582387643,0.31563002413268065
ZNF606,0.2501102058531445,0.24454348353680994,0.13805637174668356,0.28803844007642715,0.2683129964839478,0.07130394882420832,0.1049739345704477,0.2971848981022415
ZNF607,0.20667826367249412,0.0867035048509637,0.08447516620136555,0.18074866984470994,0.20245003088912683,0.1680972354243438,0.16087639444102983,0.28265131908990315
ZNF608,0.22600678508468652,0.1910067922645283,0.1354640400703668,0.21993844463212076,0.23110148813262196,0.006826001219680607,-0.011014948500315959,0.17119727568531626
ZNF609,0.25381696341837073,0.18107614272451272,0.12040212769322274,0.23698835044469088,0.24388705755040682,0.20906235171550022,0.08309148389587519,0.20142835136358056
ZNF611,0.22619932245821112,0.15091209475910972,0.09760171285336654,0.17499174799058428,0.1992975402160887,0.14791435794047783,0.10553082527343897,0.2433981181448343
ZNF613,0.20577483717719824,0.17475621399323998,0.14528843488040277,0.13179694303641606,0.1704774343864206,0.11086996557803415,0.11415298602513971,0.2112731398366419
ZNF614,0.29673081315890926,0.19738115098083844,0.12395474159417427,0.29999385321138455,0.292945243522172,0.14586623144929275,0.14248314206223778,0.27712178226564765
ZNF615,0.28945000540191945,0.17271948080692787,0.16366693943949656,0.27497167228961317,0.2540837491617167,0.12098928997394429,0.07774946358705634,0.2532195304653837
ZNF616,0.2943603470724108,0.18987375226964864,0.1729913833939637,0.30189955887934916,0.3004091823213224,0.11029864988941296,0.08102240530373782,0.2724270065235744
ZNF618,0.01745746620695904,0.2197756746608794,0.1476452286995504,-0.017462790501260726,-0.002986437828459458,-0.022531865997441756,0.028660164291833195,-0.009664436719429504
ZNF619,0.15901389761768212,0.1962667079872374,0.120944462684292,0.09291124900304011,0.15554215104280852,0.04322676542737472,0.11674243039289704,0.1659350659077877
ZNF620,0.34309858912652125,0.2113965691184735,-0.10866035458037916,0.4877529389688527,0.41157692380372657,0.13770114577361872,0.038683463070303216,0.27798108396840254
ZNF621,0.237783619291896,0.15227739428701356,0.14129100050404084,0.21909023614547168,0.2179148404344167,0.10832540177113945,0.07017441246654102,0.271131642336026
ZNF622,0.2534687030123969,0.21780175742042557,0.04966156951362436,0.25132776247634225,0.25714874741248245,0.051018826719311114,0.08360874939893548,0.17831155878227214
ZNF623,0.2331119072145768,0.18266026353425002,0.13191600035999582,0.2377947055619865,0.2340529321118871,0.11624415433201059,0.15828560107700995,0.25406617673788756
ZNF624,0.24777568669984865,0.09970848797462374,0.16161142409547882,0.21273430905979243,0.22582738064094357,0.11303480049376141,0.06864250945224484,0.2907812514123973
ZNF626,0.21275025913160103,0.1437023465302763,0.11971908336699666,0.17127929381672571,0.16064042497329506,0.1182838802042894,-0.028314766792432382,0.225809059926197
ZNF627,0.24073145696019002,0.2178293241091196,0.11988466526781155,0.23898668762940103,0.23862988854997516,0.1564713719786229,0.11996017611767214,0.29467715301457265
ZNF628,0.25590109462952104,0.25537593129143177,0.09323060169588937,0.2478623877585135,0.25176197213159374,0.19657194223176655,0.11600979146179054,0.26646570708310674
ZNF629,0.14641048639473644,0.2295969508644537,0.0930967104060109,0.14283932470779512,0.14272373059535232,0.04145117859112121,0.04197807213433841,0.20942660520611947
ZNF638,0.15198433676160067,0.16412635076279883,0.05671810117807327,0.1571496608694105,0.15028036286295385,0.08102807565902055,0.15428724224610996,0.2120808560553643
ZNF639,0.24242391298560115,0.19030847400159828,0.09495452545892692,0.25129915545929965,0.24799566757937946,0.07796721665378332,0.1116145879119559,0.233944165088349
ZNF641,0.2526904280760526,0.1693164481808311,0.10584252293235621,0.24971783455568491,0.24423848169348353,0.08329818474166828,0.18640131135656224,0.33662264779351425
ZNF644,0.21160978887139129,0.20017504442665782,0.14652564605487284,0.2143758983100193,0.21004111975925374,0.08179997031253343,0.17904401335297893,0.2964342775485634
ZNF646,0.2685517002310037,0.19430331655839245,0.10108495978028689,0.24585627042365713,0.26131173711499944,0.08159398420470024,0.10740392259754321,0.23794433312973354
ZNF649,0.30514475684840675,0.19977927417159955,0.1786340379409448,0.278438640224938,0.29061811190143866,0.1233847427448479,0.10301621087633686,0.32192532384968864
ZNF652,0.2356660627165295,0.21943239370282855,0.14281400902838287,0.22098089300622328,0.2172284573319549,0.12833524049092707,0.10412718970170803,0.196638116528159
ZNF653,0.1819036434821563,0.2707823388184421,0.17088400949710691,0.17733960091647785,0.16559174569829818,0.0646499888991226,0.12223638354025512,0.2107320152449212
ZNF654,0.23792911777161843,0.1131588438367361,0.13062556710217046,0.22923666840169796,0.23383924945302983,0.11980674682515666,0.08461203420591236,0.2524023793980371
ZNF655,0.21200083459820296,0.2156750667043203,0.11980146876900125,0.21010452451653427,0.21538510784546536,0.08606755392032965,0.07801343094540894,0.24565150231033184
ZNF658,0.041465406887916244,0.15162188280150565,0.1467831640499588,0.01385091459950303,0.06157862655589796,0.10847213029891499,0.11956388944347485,0.05869962189355214
ZNF66,0.21977121146816653,0.18172392037316937,-0.021296116235474127,0.16839069098994652,0.1781672519490461,0.09997436434573145,0.1620343778699867,0.27477711642479136
ZNF660,0.13682002086445696,0.1762734388134103,0.12757723101541377,0.1848889985044728,0.20342593399086967,0.15054925499074573,0.0892416439796495,0.20981792124980708
ZNF664,0.2142598081752059,0.18093129238950176,0.14451408411238104,0.21607143069375195,0.21669934721223774,0.06773352078302887,0.11683615426295357,0.14652637332618149
ZNF667,0.20677881306873466,0.09926034966349598,0.0028638011007951635,0.290528294783093,0.26947641417599444,0.3188893932163709,-0.014800158646015664,0.23655053196878176
ZNF667-AS1,0.2203404315497861,0.0987180127218269,0.18720048231393932,0.240407562029917,0.22791683446375258,0.17283534695180405,0.07809481458279101,0.23027526665974932
ZNF668,0.27263306382313746,0.1770988472692144,0.11608093062249956,0.2640551431758566,0.2700218067846723,0.08572350391945174,0.09295278913526006,0.2932546909961935
ZNF669,0.34236066116887753,0.1690406169963887,0.10727109256603103,0.34648064319396654,0.3157686104250929,0.18454607204015713,0.11527172225178575,0.24104489609747506
ZNF671,0.3346964792889961,0.22204381410561522,0.04798408055960197,0.10942575037694253,0.12403567866992488,0.16724159875625266,0.0984166338340954,0.33785767023780855
ZNF672,0.2167437327855385,0.19794380229654024,0.12101041243348261,0.22606816803225535,0.22582912290140997,0.1237985044389514,0.09431224304702326,0.22279089595012885
ZNF674-AS1,0.2974680305421482,0.16513308403935512,0.005842237937723557,0.2891173346250844,0.2698129754915601,0.033859834069160384,0.15228155278219868,0.29805941416684695
ZNF675,0.2588431428586051,0.1890217113574642,0.18429504220291454,0.2501013846296454,0.2607840512360131,0.09619959415457192,0.05623475130090311,0.20308890651196876
ZNF677,0.20829434415605183,0.17542382630808853,0.15037478336219248,0.181535557082508,0.1667278905632694,0.11366627941566199,0.04292438111337512,0.13882747866838147
ZNF678,0.3227008070730457,0.21232533165756812,0.10532522460850621,0.33612452167373397,0.3173284571013163,0.16396504362818234,0.13056100815267302,0.3270411605485692
ZNF680,0.3057849033718116,0.20367136325279067,0.08092682557266431,0.3006776427261235,0.3171760505929225,0.15904496600309279,0.13068012031449389,0.2707641722835107
ZNF681,0.2140334419529223,0.14161271191900035,0.035252607139632165,0.18275443031128022,0.25341338678636893,0.1597377045946999,0.11166872812173645,0.2432173942850906
ZNF682,0.17222492520785904,0.1744918901950916,0.09257854164078118,0.17761110592181314,0.14604432515854793,0.22753953954595438,0.048184153655951564,0.21616666139232205
ZNF683,0.1396232445825547,0.17168921196048292,0.2185488749544817,0.1683826822612164,0.1819062155535122,0.14514730554769742,0.20467817806747868,0.17655026253597061
ZNF687,0.26523092913733337,0.12621960520025155,0.08274956423077169,0.2632167773160247,0.264483544681924,0.11240976536103871,0.09649855983900713,0.26729074241708545
ZNF687-AS1,0.26634112208503913,0.17208460127578673,0.14824720327972132,0.15699727831315685,0.1580514057754437,0.1273343897723306,-0.03247307501481762,0.2513912372592084
ZNF688,0.27431488163076645,0.21655563645133025,0.07832971714935909,0.261490380149726,0.2533514978203475,0.09846694450696084,0.15137544110187293,0.2569694693728905
ZNF689,0.3221552056078965,0.21256572865185747,0.01870850520412795,0.31669624098347127,0.31471006145209107,0.10794529491268913,-0.06081684459194192,0.27409363635739636
ZNF69,0.09550938992706481,0.07252729463009325,0.08218760206606045,0.15474183034414202,0.15915724482938826,0.03327343206226619,0.01861873681985404,0.2299356250114176
ZNF691,0.28919103049233746,0.16456698730496014,0.16107156705356349,0.26906635503612686,0.2712554932492181,0.07242542387927092,0.002835096750522353,0.1941469201831263
ZNF699,0.24963768700427091,0.20772783339061293,0.07735647425929282,0.2375160771868453,0.23044300195103243,0.12355352684184952,0.11686192890413806,0.27733232381112843
ZNF7,0.3094481337431792,0.21674459519485148,0.11546862978340415,0.308708072321459,0.3096840012697645,0.1566982235553931,0.053761065745867705,0.2621008318465827
